code;description;type;family;a;b
DBCMY3;1 Db bed Std MY3;MYROOM;A;True;False
DBCMY4;1 Db bed Std MY4;MYROOM;A;True;False
DBCMY5;1 Db bed Sup MY5;MYROOM;A;True;False
DBCMY6;1 Db bed Sup MY6;MYROOM;A;True;False
DBDMY1;1 Db bed Clc MY1;MYROOM;A;True;False
DBDMY2;1 Db bed Clc MY2;MYROOM;A;True;False
DBDMY3;1 Db bed Clc MY3;MYROOM;A;True;False
DBDMY4;1 Db bed Clc MY4;MYROOM;A;True;False
DBDMY5;1 Db bed Clc MY5;MYROOM;A;True;False
DBDMY6;1 Db bed Clc MY6;MYROOM;A;True;False
DFCMY1;1 Db bed + Sofa Std MY1;MYROOM;A;True;False
DFCMY2;1 Db bed + Sofa Std MY;MYROOM;A;True;False
DFCMY3;1 Db bed + Sofa Std MY3;MYROOM;A;True;False
DFCMY4;1 Db bed + Sofa Std MY4;MYROOM;A;True;False
DFCMY5;1 Db bed + Sofa Std MY5;MYROOM;A;True;False
DFCMY6;1 Db bed + Sofa Std MY6;MYROOM;A;True;False
KGCMY1;1 Kg bed Std MY1;MYROOM;A;True;False
KGCMY2;1 Kg bed Std MY2;MYROOM;A;True;False
KGCMY3;1 Kg bed Std MY3;MYROOM;A;True;False
KGCMY4;1 Kg bed Std MY4;MYROOM;A;True;False
KGCMY5;1 Kg bed Std MY5;MYROOM;A;True;False
KGCMY6;1 Kg bed Std MY6;MYROOM;A;True;False
KGDMY1;1 Kg bed Clc MY1;MYROOM;A;True;False
KGDMY2;1 Kg bed Clc MY2;MYROOM;A;True;False
KGDMY3;1 Kg bed Clc MY3;MYROOM;A;True;False
KGDMY4;1 Kg bed Clc MY4;MYROOM;A;True;False
KGDMY5;1 Kg bed Clc MY5;MYROOM;A;True;False
KGDMY6;1 Kg bed Clc MY6;MYROOM;A;True;False
MYGR1;My Green Room 1;MYROOM;A;True;False
MYGR2;My Green Room 2;MYROOM;A;True;False
MYGR3;My Green Room 3;MYROOM;A;True;False
QEBMY1;1 Qn bed Sup MY1;MYROOM;A;True;False
QEBMY2;1 Qn bed Sup MY2;MYROOM;A;True;False
QEBMY3;1 Qn bed Sup MY3;MYROOM;A;True;False
QEBMY4;1 Qn bed Sup MY4;MYROOM;A;True;False
QEBMY5;1 Qn bed Sup MY5;MYROOM;A;True;False
QEBMY6;1 Qn bed Sup MY6;MYROOM;A;True;False
QECMY1;1 Qn bed Std MY1;MYROOM;A;True;False
QECMY2;1 Qn bed Std MY2;MYROOM;A;True;False
QECMY3;1 Qn bed Std MY3;MYROOM;A;True;False
QECMY4;1 Qn bed Std MY4;MYROOM;A;True;False
QECMY5;1 Qn bed Std MY5;MYROOM;A;True;False
AMMINI;Apple\u00AE Mac Mini;OFFICE;R;False;False
COMPU0;Computer;OFFICE;S;False;False
FAX;Fax machine;OFFICE;S;False;False
FIBERO;Optical fiber;OFFICE;Z;False;False
HIGHTR;High speed transmission line;OFFICE;S;False;False
PRINTE;Printer;OFFICE;S;False;False
RJ11;RJ 11 outlet;OFFICE;Z;False;False
RJ45;RJ 45 outlet;OFFICE;Z;False;False
VGRTV;Video games on TV in room;OFFICE;R;False;False
WIFCOM;WIFI in the communal areas;OFFICE;Z;False;False
WIFI;WIFI in your room;OFFICE;R;False;False
WIFIBO;High-speed WIFI;OFFICE;Z;False;False
LOCPAR;Location and Parking;PRKFAC;Z;False;False
PARK;Private outdoor parking;PRKFAC;H;False;False
PARK1;Public indoor parking;PRKFAC;H;False;False
PARK3;Bus\/​coach parking area;PRKFAC;H;False;False
PARK4;Truck parking;PRKFAC;H;False;False
PARK5;Private enclosed outdoor parking;PRKFAC;H;False;False
PARK6;Public enclosed outdoor parking;PRKFAC;H;False;False
PARKIN;Public outdoor parking;PRKFAC;H;False;False
PARKK;Your parking space;PRKFAC;H;False;False
PARKNB;Number of car spaces;PRKFAC;H;False;False
PIBICP;Private indoor bicycle parking;PRKFAC;H;False;False
PIMOTP;Private indoor motorbike parking;PRKFAC;H;False;False
PKGECL;Well-lit parking;PRKFAC;H;False;False
VALET;Valet parking;PRKFAC;H;False;False
XPKCSI;Private indoor parking;PRKFAC;H;False;False
DWPOOL;Swimming Pool description;POOL;P;False;False
POOL;Pool;POOL;P;False;False
POOL1;Outdoor heated pool;POOL;P;False;False
POOL2;Indoor heated pool;POOL;P;False;False
POOL3;Indoor unheated pool;POOL;P;False;False
POOL4;Outdoor unheated pool;POOL;P;False;False
POOL5;Natural swimming pool;POOL;P;False;False
POOL6;Hot tub;POOL;P;False;False
POOLNB;Number;POOL;P;False;False
IXTCRP;Crib in room Free, upon availability​;PRFRES;R;False;False
COMMUN;Connecting rooms;PRFFIL;R;False;False
COTFAC;Next to each other rooms.;PRFFIL;R;False;False
COUETA;Rooms in same floor \/​ same corridor;PRFFIL;R;False;False
QA2009;Quartile A 2009;QUARTL;Z;False;False
QA2010;Quartile A 2010;QUARTL;Z;False;False
QB2009;Quartile B 2009;QUARTL;Z;False;False
QB2010;Quartile B 2010;QUARTL;Z;False;False
QC2009;Quartile C 2009;QUARTL;Z;False;False
QC2010;Quartile C 2010;QUARTL;Z;False;False
QD2009;Quartile D 2009;QUARTL;Z;False;False
QD2010;Quartile D 2010;QUARTL;Z;False;False
RADIO;Radio in room;RADIO;R;False;False
RADIOB;Radio in bathroom;RADIO;R;False;False
DBGLAZ;Double-glazing;CONFIG;R;False;False
DOORAC;Soundproof doors;CONFIG;R;False;False
LIGOCC;Blackout facilities;CONFIG;R;False;False
SOUND;Soundproof;CONFIG;R;False;False
TEMP;Automatic temperature control;CONFIG;R;False;False
TEMPMA;Manual temperature control;CONFIG;R;False;False
WINDOW;Opening windows;CONFIG;R;False;False
WORK1;Work desk in all rooms;CONFIG;R;False;False
R3C;Standard Room for up to 3 Guests;ROOMR3;A;True;False
R3CZ;Room up to 3 guests Std NS;ROOMR3;A;True;False
AP1H;1 Qeen Std Apt H;ROOMRM;A;True;False
AP3H;App 3 Bedrooms H;ROOMRM;A;True;False
AR3PH;ROOMRM - Room Reduced Mobility;ROOMRM;A;True;False
AS3PH;ROOMRM - Room Reduced Mobility;ROOMRM;A;True;False
BCCH;Bgw 1 Db H;ROOMRM;A;True;False
BS1KH;Balcony Suite H;ROOMRM;A;True;False
CA1AH;ROOMRM - Room Reduced Mobility;ROOMRM;A;True;False
CBRH;1 Double Bed Superior H;ROOMRM;A;True;False
D2AH;2 Db beds Dlx H;ROOMRM;A;True;False
D2AH1;2 Db beds Dlx H;ROOMRM;A;True;False
D2AH2;Deluxe with 2 Queen Beds;ROOMRM;A;True;False
D2AZH2;Signature 2 Dbl Visual Alarm;ROOMRM;A;True;False
D2BCH1;Fairmont Room with 2 Double Beds;ROOMRM;A;True;False
D2BH;2 Db bed Sup H;ROOMRM;A;True;False
D2BH1;Deluxe Double Queen Accessible;ROOMRM;A;True;False
D2BH2;Deluxe Double Queen;ROOMRM;A;True;False
D2BZH1;Century Plaza 2 Dbl ADA Tub;ROOMRM;A;True;False
D2BZH2;Century Plaza 2 Dbl VisualAlrm;ROOMRM;A;True;False
D2CH;2 Db beds Std H;ROOMRM;A;True;False
D2EH1;Fairmont Gold 2 Double ADA;ROOMRM;A;True;False
D3BH;1 double bed and 2 sofabeds;ROOMRM;A;True;False
D4BH;1 Db+3 Sg beds H;ROOMRM;A;True;False
DBAH;Room Reduced Mobility;ROOMRM;A;True;False
DBAMVH;1 Db bed Dlx Mount V H;ROOMRM;A;True;False
DBAOVH;1 Db bed Dlx Ocean V H;ROOMRM;A;True;False
DBAPSH;1 db bed dlx River V H;ROOMRM;A;True;False
DBBH;1 Db bed Sup H;ROOMRM;A;True;False
DBCCIH;1 Db bed Exec Lake V H;ROOMRM;A;True;False
DBCH;1 Db bed Std H;ROOMRM;A;True;False
DBCHF;1 Db bed Std High F;ROOMRM;A;True;False
DBCHV;1 Db bed Std Harbour V;ROOMRM;A;True;False
DBCHVZ;Non-smoking Standard room with 1 double;ROOMRM;A;True;False
DBCPSH;1 db bed Exec River V H;ROOMRM;A;True;False
DBDH;1 Db bed Clc H;ROOMRM;A;True;False
DBEH;1 Db bed Exec H;ROOMRM;A;True;False
DBERVH;1 Db bed Exec Lake V H;ROOMRM;A;True;False
DBLHP;1 dbl bed\/​2 adult\/​disable;ROOMRM;A;True;False
DFBH;1 DB bedAccessible Superior Room;ROOMRM;A;True;False
DFCH;1 Db bed + Sofa Std H;ROOMRM;A;True;False
DSBH;1 Db+1 Sg beds Sup H;ROOMRM;A;True;False
DSCH;1 Db+1 Sg beds Std H;ROOMRM;A;True;False
KEBH2;Magnifique Accessible Room;ROOMRM;A;True;False
KGABCH;Deluxe Room with 1 King Bed;ROOMRM;A;True;False
KGACIH;1 Kg bed Dlx City S H;ROOMRM;A;True;False
KGAEFH;1 kg Kg bed Exec ADA;ROOMRM;A;True;False
KGAEH1;Fairmont Gold 1 Kg Roll-in Shwr;ROOMRM;A;True;False
KGAEH2;Fairmont Gold 1 Kg Visual Alrm;ROOMRM;A;True;False
KGAH;1 Kg bed Dlx H;ROOMRM;A;True;False
KGAH1;Deluxe 1 King Accessible Tub;ROOMRM;A;True;False
KGAH2;Deluxe 1 King Hearing Impaired;ROOMRM;A;True;False
BUNK3;Bed in a Shared 3 Beds Dorm;ROOM;A;True;False
DBEBW;Executive Bay Side Room;ROOM;A;True;False
DBEGS;Executive Garden Side Room;ROOM;A;True;False
DFCDB;Standard room;ROOM;A;True;False
KGCV;Deluxe Oceanview 1 King;ROOM;A;True;False
KGV;1 King Bed, park view;ROOM;A;True;False
QAD;4 SG BEDS;ROOM;A;True;False
QECV;Deluxe Oceanview 2 Queen;ROOM;A;True;False
QEEPV;1 Qn bed Exec Pool V;ROOM;A;True;False
ROH;Room for 1 or 2 persons;ROOM;A;True;False
ROHZ;Room for 1 or 2 persons NS;ROOM;A;True;False
ROODEF;Room by default;ROOM;A;True;False
ROOMBT;Room with shared bath and toilet;ROOM;A;True;False
ROOMSB;Room with shared bath;ROOM;A;True;False
S2A;2 Qn bed Dlx;ROOM;A;True;False
SKDV;duplex suite;ROOM;A;True;False
SKV;Signature suite;ROOM;A;True;False
SLABC;Signature 1 Bedrm Suite 1 King;ROOM;A;True;False
SLV;1 King Bed;ROOM;A;True;False
STR5;Family room;ROOM;A;True;False
TAB;2 Sg + 1 Bk beds Sup;ROOM;A;True;False
TFBZ;2 Sg beds + Sofa Sup NS;ROOM;A;True;False
TWBPW;2 Single beds Superior Pyramid View;ROOM;A;True;False
TWV;2 Sg beds Std;ROOM;A;True;False
V2PV;4 Bedroom Pool Residence;ROOM;A;True;False
QDC;1 Qn bed + 1 dbl bed Std;ROOMQD;A;True;False
DSA;1 Db+1 Sg beds Dlx;ROOMDS;A;True;False
DSABC;1Db+1 Sg Beds Dlx Balcony;ROOMDS;A;True;False
DSABCZ;1Db+1 Sg beds Dlx Balcony NS;ROOMDS;A;True;False
DSACI;1Db+1 Sg beds Dlx City S;ROOMDS;A;True;False
DSACIZ;1 Db+1 Sg beds Dlx City S NS;ROOMDS;A;True;False
DSACS;1Db+1 Sg beds Dlx Court S;ROOMDS;A;True;False
DSACSZ;1 Db+1 Sg beds Dlx Court S NS;ROOMDS;A;True;False
DSAGS;1 Db+1 Sg beds Dlx Garden S;ROOMDS;A;True;False
DSAGSZ;1 Db+1 Sg beds Dlx Garden S NS;ROOMDS;A;True;False
DSAHV;1Db+1 Sg beds Dlx Harbour V;ROOMDS;A;True;False
DSAHVZ;1 Db+1 Sg beds Dlx Harbour V NS;ROOMDS;A;True;False
DSALV;1 Db+1 Sg beds Dlx Lake V;ROOMDS;A;True;False
DSALVZ;1 Db+1 Sg beds Dlx Lake V NS;ROOMDS;A;True;False
DSAMV;1 Db+1 Sg beds Dlx Mount V;ROOMDS;A;True;False
DSAMVZ;1 Db+1 Sg beds Dlx Mount V NS;ROOMDS;A;True;False
DSAOF;1 Db+1 Sg beds Dlx Ocean F;ROOMDS;A;True;False
DSAOFZ;1 Db+1 Sg beds Dlx Ocean F NS;ROOMDS;A;True;False
DSAOS;1 Db+1 Sg beds Dlx Ocean S;ROOMDS;A;True;False
DSAOSZ;1 Db+1 Sg beds Dlx Ocean S NS;ROOMDS;A;True;False
DSAOV;1 Db+1 Sg beds Dlx Ocean V;ROOMDS;A;True;False
DSAOVZ;1 Db+1 Sg beds Dlx Ocean V NS;ROOMDS;A;True;False
DSAPS;1 Db+1 Sg beds Dlx Pool S;ROOMDS;A;True;False
DSAPSZ;1 Db+1 Sg beds Dlx Pool S NS;ROOMDS;A;True;False
DSAPT;1 Db+1 Sg beds Dlx Patio;ROOMDS;A;True;False
DSAPTZ;1 Db+1 Sg beds Dlx Patio NS;ROOMDS;A;True;False
DSARS;1 Db+1 Sg beds Dlx River V;ROOMDS;A;True;False
DSARSZ;1 Db+1 Sg beds Dlx River V NS;ROOMDS;A;True;False
DSAZ;1 Db+1 Sg beds Dlx NS;ROOMDS;A;True;False
DSB;1 Db+1 Sg beds Sup;ROOMDS;A;True;False
DSBBC;1 Db+1 Sg beds Sup Balcony;ROOMDS;A;True;False
DSBBCZ;1 Db+1 Sg beds Sup Balcony NS;ROOMDS;A;True;False
DSBCI;1 Db+1 Sg beds Sup City S;ROOMDS;A;True;False
DSBCIZ;1 Db+1 Sg beds Sup City S NS;ROOMDS;A;True;False
DSBCS;1 Db+1 Sg beds Sup Court S;ROOMDS;A;True;False
DSBCSZ;1 Db+1Sg beds Sup Court S NS;ROOMDS;A;True;False
DSBCV;1 Db+1 Sg beds Sup Castle V;ROOMDS;A;True;False
DSBDP;1 Db+1 Sg beds Sup Duplex;ROOMDS;A;True;False
DSBGS;1 Db+1 Sg beds Sup Garden S;ROOMDS;A;True;False
DSBGSZ;1 Db+1 Sg beds Sup Garden S NS;ROOMDS;A;True;False
DSBHV;1 Db+1 Sg beds Sup Harbour V;ROOMDS;A;True;False
DSBHVZ;1 Db+1 Sg beds Sup Harbour V NS;ROOMDS;A;True;False
DSBLV;1 Db+1 Sg beds Sup Lake V;ROOMDS;A;True;False
DSBLVZ;1 Db+1 Sg beds Sup Lake V NS;ROOMDS;A;True;False
DSBMV;1 Db+1 Sg beds Sup Mount V;ROOMDS;A;True;False
DSBMVZ;1 Db+1 Sg beds Sup Mount V NS;ROOMDS;A;True;False
DSBOF;1 Db+1 Sg beds Sup Ocean F;ROOMDS;A;True;False
DSBOFZ;1 Db+1 Sg beds Sup Ocean F NS;ROOMDS;A;True;False
DSBOS;1 Db+1 Sg beds Sup Ocean S;ROOMDS;A;True;False
DSBOSZ;1 Db+1 Sg beds Sup Ocean S NS;ROOMDS;A;True;False
DSBOV;1 Db+1 Sg beds Sup Ocean V;ROOMDS;A;True;False
BRKMGL;1 Double Bed + 1 Single Bed Mezzanine;ROOMDC;A;True;False
DBK;1 Db+1 Bk beds Std;ROOMDC;A;True;False
DCA;1 Db+1 Sg beds+Sofa Dlx;ROOMDC;A;True;False
DCAOF;1 Db+1 Sg beds+Sofa Dlx Ocean F;ROOMDC;A;True;False
DCAZ;1 Db+1 Sg beds+Sofa Dlx NS;ROOMDC;A;True;False
DCB;1 Db+1 Sg beds+Sofa Sup;ROOMDC;A;True;False
DCBGS;1 Db+1 Sg beds+Sofa Sup Garden S;ROOMDC;A;True;False
DCBOF;1 Db+1 Sg beds+Sofa Sup Ocean F;ROOMDC;A;True;False
DCBZ;1 Db+1 Sg beds+Sofa Sup NS;ROOMDC;A;True;False
DCC;1 Db+1 Sg beds+Sofa Std;ROOMDC;A;True;False
DCCOF;1 Db+1 Sg beds+Sofa Std Ocean F;ROOMDC;A;True;False
DCCVD;1 Db+1 Sg beds+Sofa Std Dune V;ROOMDC;A;True;False
DCCZ;1 Db+1 Sg beds+Sofa Std NS;ROOMDC;A;True;False
DCDFV;1 Db+1 Sg beds+Sofa Clc Forest V;ROOMDC;A;True;False
DCDOV;1 Db+1 Sg beds+Sofa Clc Ocean V;ROOMDC;A;True;False
TRIO;1 Double Bed + 1 Single Bed Mezzanine;ROOMDC;A;True;False
D3A;1 Db + 2 Sg beds Dlx;ROOMD3;A;True;False
D3AZ;1 Db + 2 Sg beds Dlx NS;ROOMD3;A;True;False
D3B;1 Db + 2 Sg beds Sup;ROOMD3;A;True;False
D3BBC;1 Db + 2 Sg beds Sup Balcony;ROOMD3;A;True;False
D3BCV;1 Db + 2 Sg Beds Sup Castle V;ROOMD3;A;True;False
D3BDP;1 Db + 2 Sg beds Sup Duplex;ROOMD3;A;True;False
D3BMV;1 Db + 2 Sg beds Sup Mount V;ROOMD3;A;True;False
D3BZ;1 Db + 2 Sg beds Sup NS;ROOMD3;A;True;False
D3C;1 Db + 2 Sg beds Std;ROOMD3;A;True;False
D3CCV;1 Db + 2 Sg beds Std Castle V;ROOMD3;A;True;False
D3CDP;1 Db + 2 Sg beds Std Duplex;ROOMD3;A;True;False
D3CGS;1 Db + 2 Sg beds Std Garden S;ROOMD3;A;True;False
D3CMV;1 Db + 2 Sg beds Std  Mount V;ROOMD3;A;True;False
D3COS;1 Db + 2 Sg beds Std Ocean S;ROOMD3;A;True;False
D3COV;1 Db + 2 Sg beds Std Ocean V;ROOMD3;A;True;False
D3CPS;1 Db + 2 Sg beds Std Pool S;ROOMD3;A;True;False
D3CZ;1 Db + 2 Sg beds Std NS;ROOMD3;A;True;False
D3D;1 Db + 2 Sg beds Clc;ROOMD3;A;True;False
D4A;Deluxe family room;ROOMD4;A;True;False
D4B;1 Db + 3 Sg beds Sup;ROOMD4;A;True;False
D4C;1 Db + 3 Sg beds Std;ROOMD4;A;True;False
D4CDP;1 Db + 3 Sg beds Std Duplex;ROOMD4;A;True;False
CBR;1 Double Bed Superior;ROOMDB;A;True;False
DB;1 Db bed;ROOMDB;A;True;False
DBA;1 Db bed Dlx;ROOMDB;A;True;False
DBABC;1 Db bed Dlx Balcony;ROOMDB;A;True;False
DBACI;1 Db bed Dlx City S;ROOMDB;A;True;False
DBACIZ;1 Db bed Dlx City S NS;ROOMDB;A;True;False
DBACS;1 Db bed Dlx Court S;ROOMDB;A;True;False
DBAEF;1 Db bed Dlx Exec F;ROOMDB;A;True;False
DBAEFZ;1 Db bed Dlx Exec F NS;ROOMDB;A;True;False
DBAGS;1 Db bed Dlx Garden S;ROOMDB;A;True;False
DBAGSZ;1 Db bed Dlx Garden S NS;ROOMDB;A;True;False
DBAGV;1 Db bed Dlx Golf V;ROOMDB;A;True;False
DBAHF;1 Db bed Dlx High F;ROOMDB;A;True;False
DBALV;1 Db bed Dlx Lake V;ROOMDB;A;True;False
DBALVZ;1 Db bed Dlx Lake V NS;ROOMDB;A;True;False
DBAMV;1 Db bed Dlx Mount V;ROOMDB;A;True;False
DBAMVZ;1 Db bed Dlx Mount V NS;ROOMDB;A;True;False
DBANV;1 Db bed Dlx Panorama V;ROOMDB;A;True;False
DBAOB;1 Db bed Dlx OF&Balcony;ROOMDB;A;True;False
DBAOF;1 Db bed Dlx Ocean F;ROOMDB;A;True;False
DBAOFZ;1 Db bed Dlx Ocean F NS;ROOMDB;A;True;False
DBAOS;1 Db bed Dlx Ocean S;ROOMDB;A;True;False
DBAOSZ;1 Db bed Dlx Ocean S NS;ROOMDB;A;True;False
DBAOV;1 Db bed Dlx Ocean V;ROOMDB;A;True;False
DBAOVZ;1 Db bed Dlx Ocean V NS;ROOMDB;A;True;False
DBAPS;1 Db bed Dlx Pool S;ROOMDB;A;True;False
DBAPSZ;1 Db bed Dlx Pool S NS;ROOMDB;A;True;False
DBAPT;1 Db bed Dlx Patio;ROOMDB;A;True;False
DBAPV;1 Db bed Dlx Park V;ROOMDB;A;True;False
DBARV;1 Db bed Dlx River V;ROOMDB;A;True;False
DBARVZ;1 Db bed Dlx River S NS;ROOMDB;A;True;False
DBATC;1 Db bed Dlx Terrace;ROOMDB;A;True;False
DBAZ;1 Db bed Dlx NS;ROOMDB;A;True;False
DBB;1 Db bed Sup;ROOMDB;A;True;False
DBBBC;1 Db bed Sup Balcony;ROOMDB;A;True;False
DBBBH;Room 1 Db bed Sup On Beach;ROOMDB;A;True;False
DBBBW;1 Db bed Sup Bay V;ROOMDB;A;True;False
DBBCI;1 Db bed Sup City S;ROOMDB;A;True;False
DBBCIZ;1 Db bed Sup City S NS;ROOMDB;A;True;False
DBBCS;1 Db bed Sup Court S;ROOMDB;A;True;False
DBBDP;1 Db bed Sup Duplex;ROOMDB;A;True;False
DBBEF;1 Db bed Sup Exec F;ROOMDB;A;True;False
DBBFV;1 Db bed Sup Forest V;ROOMDB;A;True;False
DBBGS;1 Db bed Sup Garden S;ROOMDB;A;True;False
DBBGSZ;1 Db bed Sup Garden S NS;ROOMDB;A;True;False
DBBGV;1 Db bed Sup Golf V;ROOMDB;A;True;False
DBBHV;1 Db bed Sup Harbour V;ROOMDB;A;True;False
DBBLV;1 Db bed Sup Lake V;ROOMDB;A;True;False
DBBLVZ;1 Db bed Sup Lake V NS;ROOMDB;A;True;False
DBBMV;1 Db bed Sup Mount V;ROOMDB;A;True;False
DFA;1 Db bed + Sofa Dlx;ROOMDF;A;True;False
DFABW;1 Db bed + Sofa Dlx Bay V;ROOMDF;A;True;False
DFACS;1 Db bed + Sofa Dlx Court S;ROOMDF;A;True;False
DFAEF;1 Db bed + Sofa Dlx Exec F;ROOMDF;A;True;False
DFAGS;1 Db bed + Sofa Dlx Garden S;ROOMDF;A;True;False
DFAOV;1 Db bed + Sofa Dlx Ocean V;ROOMDF;A;True;False
DFAPV;1 Db bed + Sofa Dlx Park V;ROOMDF;A;True;False
DFB;1 Db bed + Sofa Sup;ROOMDF;A;True;False
DFBBC;1 Db bed + Sofa Sup;ROOMDF;A;True;False
DFBBCZ;1 Db bed + Sofa Sup Balcony NS;ROOMDF;A;True;False
DFBCI;1 Db bed + Sofa Sup City S;ROOMDF;A;True;False
DFBDP;1 Db bed + Sofa Sup Duplex;ROOMDF;A;True;False
DFBGS;Room 1 Db bed + Sofa Sup Garden S;ROOMDF;A;True;False
DFBMV;1 Db bed + Sofa Sup Mountain V;ROOMDF;A;True;False
DFBNV;1 Db bed + Sofa Sup Panorama V;ROOMDF;A;True;False
DFBOF;1 Db bed + Sofa Sup Ocean F;ROOMDF;A;True;False
DFBPS;1 Db bed + Sofa Sup Pool S;ROOMDF;A;True;False
DFBRV;1 Db bed + Sofa Sup River V;ROOMDF;A;True;False
DFBZ;1 Db bed + Sofa Sup NS;ROOMDF;A;True;False
DFC;1 Db bed + Sofa Std;ROOMDF;A;True;False
DFCBC;Room 1 db bed Std + Sofa Balcony;ROOMDF;A;True;False
DFCCI;1 Db bed + Sofa Std City S;ROOMDF;A;True;False
DFCGS;1 Db bed + Sofa Std Garden S;ROOMDF;A;True;False
DFCLF;1 Db bed + Sofa Std Low Floor;ROOMDF;A;True;False
DFCMV;1 Db bed + Sofa Std Mountain V;ROOMDF;A;True;False
DFCOF;1 Db bed + Sofa Std Ocean F;ROOMDF;A;True;False
DFCOV;1 db bed + Sofa Std ocean view;ROOMDF;A;True;False
DFCVD;1 Db bed + Sofa Std Dune V;ROOMDF;A;True;False
DFCZ;1 Db bed + Sofa Std NS;ROOMDF;A;True;False
DFD;1 Db bed + Sofa Classic;ROOMDF;A;True;False
DFDOV;Room 1 Db bed + Sofa Clc Ocean V;ROOMDF;A;True;False
DFDRV;Room 1Db bed + Sofa Clc River V;ROOMDF;A;True;False
DFE;1 Db bed +Sofa Exec;ROOMDF;A;True;False
DFERV;ROOMDF - Room with 1Db bed + Sofa;ROOMDF;A;True;False
KHA;1 Kg + 1 Sg beds Dlx;ROOMKH;A;True;False
KHB;1 Kg + 1 Sg beds Sup;ROOMKH;A;True;False
KHC;1 Kg + 1 Sg beds Std;ROOMKH;A;True;False
KHD;Room 1 Kg + 1 Sg beds Clc;ROOMKH;A;True;False
KHE;1 Kg + 1 Sg beds Exec;ROOMKH;A;True;False
1KGSBV;1 Kg bed Std Bay V;ROOMKG;A;True;False
KGA;1 Kg bed Dlx;ROOMKG;A;True;False
KGABC;1 Kg bed Dlx Balcony;ROOMKG;A;True;False
KGABW;Room 1 Kg bed Dlx Bay V;ROOMKG;A;True;False
KGACF;1 Kg bed Dlx Club F;ROOMKG;A;True;False
KGACI;1 Kg bed Dlx City S;ROOMKG;A;True;False
KGACIZ;1 Kg bed Dlx City S NS;ROOMKG;A;True;False
KGAEF;1 Kg bed Exec;ROOMKG;A;True;False
KGAGS;1 Kg bed Dlx Garden S;ROOMKG;A;True;False
KGAGSZ;1 Kg bed Dlx Garden S NS;ROOMKG;A;True;False
KGAGV;1 Kg bed Dlx Golf V;ROOMKG;A;True;False
KGAHF;1 Kg bed Dlx High F;ROOMKG;A;True;False
KGAHFZ;1 Kg bed Dlx High F NS;ROOMKG;A;True;False
KGAHV;1 Kg bed Dlx Harbour V;ROOMKG;A;True;False
KGALV;1 Kg bed Dlx LV;ROOMKG;A;True;False
KGALVZ;1 Kg bed Dlx Lake V NS;ROOMKG;A;True;False
KGAMV;1 Kg bed Dlx Mount V;ROOMKG;A;True;False
KGAMVZ;1 Kg bed Dlx Mount V NS;ROOMKG;A;True;False
KGANV;1 Kg bed Dlx Panorama V;ROOMKG;A;True;False
KGAOF;1 Kg bed Dlx Ocean F;ROOMKG;A;True;False
KGAOFZ;1 Kg bed Dlx Ocean F NS;ROOMKG;A;True;False
KGAOS;1 Kg bed Dlx Ocean S;ROOMKG;A;True;False
KGAOSZ;1 Kg bed Dlx Ocean S NS;ROOMKG;A;True;False
KGAOV;1 Kg bed Dlx Ocean V;ROOMKG;A;True;False
KGAOVZ;1 Kg bed Dlx Ocean V NS;ROOMKG;A;True;False
KGAPS;1 Kg bed Dlx Pool S;ROOMKG;A;True;False
KGAPSZ;1 Kg bed Dlx Pool S NS;ROOMKG;A;True;False
KGAPT;1 Kg bed Dlx Patio;ROOMKG;A;True;False
KGAPV;1 King bed Dlx Pool View;ROOMKG;A;True;False
KGARV;1 Kg bed Dlx River V;ROOMKG;A;True;False
KGARVZ;1 Kg bed Dlx River V NS;ROOMKG;A;True;False
KGATC;1 Kg bed Dlx Terrace;ROOMKG;A;True;False
KGAZ;1 Kg bed Dlx NS;ROOMKG;A;True;False
KGB;1 Kg bed Sup;ROOMKG;A;True;False
KGBBC;1 Kg bed Sup Balcony;ROOMKG;A;True;False
KGBBW;1 Kg bed Sup Bay V;ROOMKG;A;True;False
KGBCF;1 Kg bed Sup Club F;ROOMKG;A;True;False
KGBCI;1 Kg bed Sup City S;ROOMKG;A;True;False
KGBCIZ;1 Kg bed Sup City S NS;ROOMKG;A;True;False
KGBEF;1 Kg bed Sup Exec F;ROOMKG;A;True;False
KGBFV;1 Kg bed Sup Forest V;ROOMKG;A;True;False
KGBGS;1 Kg bed Sup Garden S;ROOMKG;A;True;False
KGBGSZ;1 Kg bed Sup Garden S NS;ROOMKG;A;True;False
KGBGV;1 Kg bed Sup Golf V;ROOMKG;A;True;False
KGBHV;1 Kg bed Sup Harbour V;ROOMKG;A;True;False
KGBLG;1 Kg bed Sup Lagoon V;ROOMKG;A;True;False
KGBLV;1 Kg bed Sup Lake V;ROOMKG;A;True;False
KGBLVZ;1 Kg bed Sup Lake V NS;ROOMKG;A;True;False
KGBMV;1 Kg bed Sup Mount V;ROOMKG;A;True;False
KGBMVZ;1 Kg bed Sup Mount V NS;ROOMKG;A;True;False
KZA;1 Kg bed + 2 Sofas Dlx;ROOMKZ;A;True;False
KZC;1 Kg bed + 2 Sofas Std;ROOMKZ;A;True;False
AIRCON;Air Conditioning;AIRCO;H;False;False
AUTAIR;Automatic air control;AIRCO;H;False;False
AIA;App 1Qn+3Sg beds Dlx;ROOMAP;A;True;False
AJB;App 1 Qn+4Sg beds Sup;ROOMAP;A;True;False
